task_id,client_folder_name,task_name,status,trainer_user_id,actual_video_duration,final_duration_secs,task_overlap_count,overlap_severity,segment_a_array_index,segment_a_phase_index,segment_a_start,segment_a_end,segment_a_start_sec,segment_a_end_sec,segment_b_array_index,segment_b_phase_index,segment_b_start,segment_b_end,segment_b_start_sec,segment_b_end_sec,overlap_start_sec,overlap_end_sec,overlap_seconds,segment_a_caption,segment_b_caption
019e09ed-3602-7ade-a922-4241b1d9f38e,4e69c213-20d3-4ff7-b757-1dde7ff3daaf,fold and stack napkins,SUBMITTED,5255,129.6,129.6,11,high,9,9,01:35.093,01:41.083,95.093,101.083,12,12,01:32.667,01:39.417,92.667,99.417,95.093,99.417,4.324,"Both hands smooth the corners inward to straighten the triangle shape, press it flat against the table, and release it. Then both hands pick up the right edge and fold it to the top of the left edge to form a smaller triangle and press it down on the table. Then both hands pick it up and move it to the left and place it on top of the other folded napkin, forming a pile, before the hands retract.","Both hands pull a flat green and white floral cloth napkin toward the center of the workspace, fold its left and right corners inward, press it flat on the table, and place it onto the stack."
019e09ed-3607-73d2-b112-5b2c4d3a8175,c8efb517-e254-4e4a-ad24-8453d982d640,organize the toothpicks,SUBMITTED,5263,92.639,92.639,11,high,0,0,00:00.000,01:22.333,0.000,82.333,5,5,00:40.666,00:44.667,40.666,44.667,40.666,44.667,4.001,The left hand and the right hand  are lowered towards the wooden table and the both hands grasp the  wooden toothpicks into a bundle from the wooden table and holds it while the right hand repeatedly pinches small bunches of toothpicks from the bundle and drops them into the yellow holder base.,The right hand and the  left hand reaches to picks up the  toothpicks from the wooden table  and insert it into the yellow holder base.
019e09ed-3602-7ade-a922-4241b1d9f38e,4e69c213-20d3-4ff7-b757-1dde7ff3daaf,fold and stack napkins,SUBMITTED,5255,129.6,129.6,11,high,10,10,01:41.093,01:58.483,101.093,118.483,13,13,01:38.667,01:45.083,98.667,105.083,101.093,105.083,3.990,"Both hands grasp the last green and white floral cloth napkin on the table, adjust it, and lay it flat on the table. The hands then fold it in half, where the bottom part is folded on the upper part, lift it off the table, and lay it flat and smooth again. Then both hands, then fold the right lower edge to the center, and then rotate it and fold the left edge to form a triangle, and smooth the folded napkin.","Both hands reach forward to grasp a flat green and white floral cloth napkin, fold the left and right corners inward to form a smaller shape, press it flat on the table, and place it onto the stack."
019e09ed-3602-7ade-a922-4241b1d9f38e,4e69c213-20d3-4ff7-b757-1dde7ff3daaf,fold and stack napkins,SUBMITTED,5255,129.6,129.6,11,high,11,11,01:58.493,02:10.417,118.493,130.417,15,15,01:51.333,02:01.422,111.333,121.422,118.493,121.422,2.929,"Both hands smooth the corners inward to straighten the triangle shape, press it flat against the table, and release it. Then both hands pick up the right edge and fold it to the top of the left edge to form a smaller triangle and press it down on the table. Then both hands pick it up and move it to the left and place it on top of the other folded napkin, forming a pile. Then both hands pick up the pile and move to the right slightly, pressing them down before releasing.","Both hands reach to the right to pull a green and white floral cloth napkin to the center, the right hand folds the right corner down while the left hand holds the napkin steady, the left hand folds the left corner down, and both hands fold the bottom up before placing it onto the stack to the left."
019e09ed-3602-7ade-a922-4241b1d9f38e,4e69c213-20d3-4ff7-b757-1dde7ff3daaf,fold and stack napkins,SUBMITTED,5255,129.6,129.6,11,high,8,8,01:16.793,01:35.083,76.793,95.083,12,12,01:32.667,01:39.417,92.667,99.417,92.667,95.083,2.416,"Both hands grasp another green and white floral cloth napkin on the table, adjust it, and lay it flat on the table. The hands then fold it in half, where the top part is folded on the lower part, lift it off the table, and lay it flat and smooth again. Then both hands, then fold the right lower edge to the center, and then rotate it several times and fold the left edge to form a triangle, and smooth the folded napkin.","Both hands pull a flat green and white floral cloth napkin toward the center of the workspace, fold its left and right corners inward, press it flat on the table, and place it onto the stack."
019e09ed-3602-7ade-a922-4241b1d9f38e,4e69c213-20d3-4ff7-b757-1dde7ff3daaf,fold and stack napkins,SUBMITTED,5255,129.6,129.6,11,high,9,9,01:35.093,01:41.083,95.093,101.083,13,13,01:38.667,01:45.083,98.667,105.083,98.667,101.083,2.416,"Both hands smooth the corners inward to straighten the triangle shape, press it flat against the table, and release it. Then both hands pick up the right edge and fold it to the top of the left edge to form a smaller triangle and press it down on the table. Then both hands pick it up and move it to the left and place it on top of the other folded napkin, forming a pile, before the hands retract.","Both hands reach forward to grasp a flat green and white floral cloth napkin, fold the left and right corners inward to form a smaller shape, press it flat on the table, and place it onto the stack."
019e08fc-9afd-7ecb-9f20-0b1db572d015,157e884a-849b-4c6b-9ae8-857627e16ad3,dice the potato,SUBMITTED,5220,102.8,102.8,11,high,11,11,01:19.333,01:26.000,79.333,86.000,12,12,01:24.000,01:31.333,84.000,91.333,84.000,86.000,2.000,The left hand grabs another chunk of the potato pieces and repositions it on the wooden cutting board while the right hand cuts the piece into slices with the metal cleaver.,The left hand rotates the sliced potato pieces on the wooden cutting board while the right hand chops the stack into cubes with the metal cleaver.
019e09ed-3607-73d2-b112-5b2c4d3a8175,c8efb517-e254-4e4a-ad24-8453d982d640,organize the toothpicks,SUBMITTED,5263,92.639,92.639,11,high,9,9,01:22.334,01:24.750,82.334,84.750,10,10,01:23.667,01:29.333,83.667,89.333,83.667,84.750,1.083,Both hands pick up the wooden toothpicks from the wooden table and place them into the yellow holder base while the left hand pick up the yellow holder base to the front  while both hands rest on the  wooden table   .,Both hands are idle above  the wooden table next to the yellow holder base and the clear plastic lid while the right hand pick up the yellow holder base with the left hand reaches to cover the base .
019e09ed-3602-7ade-a922-4241b1d9f38e,4e69c213-20d3-4ff7-b757-1dde7ff3daaf,fold and stack napkins,SUBMITTED,5255,129.6,129.6,11,medium,12,12,01:32.667,01:39.417,92.667,99.417,13,13,01:38.667,01:45.083,98.667,105.083,98.667,99.417,0.750,"Both hands pull a flat green and white floral cloth napkin toward the center of the workspace, fold its left and right corners inward, press it flat on the table, and place it onto the stack.","Both hands reach forward to grasp a flat green and white floral cloth napkin, fold the left and right corners inward to form a smaller shape, press it flat on the table, and place it onto the stack."
019e09ed-3602-7ade-a922-4241b1d9f38e,4e69c213-20d3-4ff7-b757-1dde7ff3daaf,fold and stack napkins,SUBMITTED,5255,129.6,129.6,11,medium,13,13,01:38.667,01:45.083,98.667,105.083,14,14,01:44.333,01:52.083,104.333,112.083,104.333,105.083,0.750,"Both hands reach forward to grasp a flat green and white floral cloth napkin, fold the left and right corners inward to form a smaller shape, press it flat on the table, and place it onto the stack.","Both hands move forward to grasp a flat green and white floral cloth napkin, the right hand folds the right corner down, the left hand folds the left corner down, and both hands lift and place the folded napkin onto the stack to the left."
019e09ed-3602-7ade-a922-4241b1d9f38e,4e69c213-20d3-4ff7-b757-1dde7ff3daaf,fold and stack napkins,SUBMITTED,5255,129.6,129.6,11,medium,14,14,01:44.333,01:52.083,104.333,112.083,15,15,01:51.333,02:01.422,111.333,121.422,111.333,112.083,0.750,"Both hands move forward to grasp a flat green and white floral cloth napkin, the right hand folds the right corner down, the left hand folds the left corner down, and both hands lift and place the folded napkin onto the stack to the left.","Both hands reach to the right to pull a green and white floral cloth napkin to the center, the right hand folds the right corner down while the left hand holds the napkin steady, the left hand folds the left corner down, and both hands fold the bottom up before placing it onto the stack to the left."
019e09ed-3607-73d2-b112-5b2c4d3a8175,c8efb517-e254-4e4a-ad24-8453d982d640,organize the toothpicks,SUBMITTED,5263,92.639,92.639,11,medium,1,1,00:06.500,00:13.750,6.500,13.750,2,2,00:13.000,00:24.333,13.000,24.333,13.000,13.750,0.750,The right hand pinches toothpicks from the bundle and places them into the yellow holder base and the left hand releases the bundle of wooden toothpicks onto the wooden table and scoops it back up.,The right hand repeatedly pinches small bunches of toothpicks from the bundle and drops them into the yellow holder base and the left hand drops the bundle of wooden toothpicks onto the wooden table and gathers it again.
019e09ed-3607-73d2-b112-5b2c4d3a8175,c8efb517-e254-4e4a-ad24-8453d982d640,organize the toothpicks,SUBMITTED,5263,92.639,92.639,11,medium,4,4,00:36.667,00:41.416,36.667,41.416,5,5,00:40.666,00:44.667,40.666,44.667,40.666,41.416,0.750,The right hand pinches and drops toothpicks into the yellow holder base and the left hand opens and releases the remaining bundle of wooden toothpicks onto the wooden table.,The right hand and the  left hand reaches to picks up the  toothpicks from the wooden table  and insert it into the yellow holder base.
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,critical,5,5,00:49.000,01:14.000,49.000,74.000,6,6,00:59.333,01:15.333,59.333,75.333,59.333,74.000,14.667,"Both hands lift the green and white patterned cloth from the countertop of the table,spread it on the table,fold and smooth lower side and adjust it,fold the upper side and smooth it , fold and smooth it ,fold right edge and right hand rests on it,left hand fold left edge ,fold and adjust edges together into a square shape on the table, hold it and place it into the white plastic tray","Both hands fold the sides of the green and white patterned cloth inward and fold it in half, then smooth and reposition it on the table."
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,critical,3,3,00:24.333,00:49.000,24.333,49.000,4,4,00:37.333,00:51.000,37.333,51.000,37.333,49.000,11.667,"Both hands lift the green and white patterned cloth from the countertop of the table,spread it on the table,fold and smooth upper side of it,fold the lower side of it,hold lower side ,adjuts upper side,smooth it, fold  and smooth it, fold right edge and right hand rests on it,left hand fold left edge and fold and adjust edges together into a square shape on the table, hold it and place it into the white plastic tray",Both hands lift and fold the edges of a green and white patterned cloth on the table and adjust its position.
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,critical,7,7,01:15.333,01:37.000,75.333,97.000,8,8,01:22.000,01:31.333,82.000,91.333,82.000,91.333,9.333,"Both hands lift the green and white patterned cloth from the countertop of the table,spread it on the table,fold and smooth lower side ,hold lower side, fold the upper side and smooth, fold and smooth it, fold right edge and right hand rests on it,left hand fold left edge and fold and adjust edges together into a square shape on the table, hold it and place it into the white plastic tray","Both hands bring a green and white patterned cloth to the table, fold the sides and bottom inward, flatten it, and place it into the white plastic tray."
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,critical,0,0,00:00.000,00:24.333,0.000,24.333,2,2,00:15.750,00:28.000,15.750,28.000,15.750,24.333,8.583,"Both hands lift green and white patterned cloth from the courtertop of the table,spread it on the table, fold  and smooth the upper side of it ,fold and smooth the lower side of it,adjust the upper side and smooth  it, fold  and smooth it, fold right edge and right hand rests on it,left hand fold left edge and fold and adjust  edges together into a square shape on the table , hold it and place it into the white plastic tray",Both hands grasp a green and white patterned cloth on the table and fold it over onto itself.
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,critical,10,10,01:37.000,01:58.137,97.000,118.137,11,11,01:49.667,01:58.137,109.667,118.137,109.667,118.137,8.470,"Both hands lift green and white patterned cloth from the courtertop of the table,spread it on the table, fold it and smooth the upper side of it ,fold and smooth the lower side of it , fold and smooth it,hold it,fold right edge and right hand rests on it,left hand fold left edge,adjust it and fold edges together  into a square shape on the table and hold it and place it into the white plastic tray","Both hands fold the green and white patterned cloth in half horizontally, carry it to the white plastic tray, and release it onto the stack."
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,critical,3,3,00:30.505,00:44.153,30.505,44.153,6,6,00:36.000,00:45.417,36.000,45.417,36.000,44.153,8.153,The right hand picks a white and pink bowl from the stacked bowls on the counter and brings it under the flowing tap water to rinse it and places it into the black drying rack while the right hand grasps and lifts a white and pink bowl from the stack on the counter.,"Both hands hold and rub the inside of a white and pink bowl under the running water, and the right hand carries the bowl to the black drying rack and places it inside while the left hand stays idle near the sink."
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,critical,7,7,00:59.790,01:10.184,59.790,70.184,9,9,00:58.555,01:07.750,58.555,67.750,59.790,67.750,7.960,"The left hand grasps a bundle of wooden chopsticks from the counter and brings them under the running water, where the right hand joins the left hand to hold and rub the chopsticks together to rinse them.","Both hands hold the remaining wooden chopsticks under the running water and rub them together to rinse them, and the right hand takes a portion of the chopsticks and places them into the black drying rack while the left hand holds the remaining ones."
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,critical,3,3,00:30.505,00:44.153,30.505,44.153,5,5,00:29.000,00:38.417,29.000,38.417,30.505,38.417,7.912,The right hand picks a white and pink bowl from the stacked bowls on the counter and brings it under the flowing tap water to rinse it and places it into the black drying rack while the right hand grasps and lifts a white and pink bowl from the stack on the counter.,"The left hand transfers a white and pink bowl to the right hand, which rinses it under the flowing tap water and places it into the black drying rack while the left hand grasps and lifts a white and pink bowl from the stack."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,critical,18,18,02:42.653,02:50.333,162.653,170.333,20,20,02:38.250,02:50.167,158.250,170.167,162.653,170.167,7.514,"Both hands pick up the folded yellow napkin. Both hands pull out flaps from underneath the folded yellow napkin to form petals, and place it onto a white plate with red patterns all over.","The left hand rolls the light blue napkin strip tightly into a flower shape while the right hand holds the strip steady, and both hands tuck the loose end into the base to secure the folds."
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,critical,0,0,00:00.000,00:24.333,0.000,24.333,1,1,00:08.333,00:15.750,8.333,15.750,8.333,15.750,7.417,"Both hands lift green and white patterned cloth from the courtertop of the table,spread it on the table, fold  and smooth the upper side of it ,fold and smooth the lower side of it,adjust the upper side and smooth  it, fold  and smooth it, fold right edge and right hand rests on it,left hand fold left edge and fold and adjust  edges together into a square shape on the table , hold it and place it into the white plastic tray",Both hands adjust and smooth the folded green and white patterned cloth on the table and place it into the white plastic tray.
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,critical,8,8,01:10.184,01:16.000,70.184,76.000,10,10,01:07.000,01:16.000,67.000,76.000,70.184,76.000,5.816,"The right hand closes the faucet to stop running, and the left hand takes the portion of the chopsticks and places them into the black drying rack while the right hand remains idle.","The left hand moves the remaining wooden chopsticks toward the right hand, which grasps them, and both hands rub the chopsticks under the running water, and the right hand carries the chopsticks to the black drying rack and finishes placing them inside while the left hand stays idle."
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,critical,7,7,01:15.333,01:37.000,75.333,97.000,9,9,01:31.333,01:40.667,91.333,100.667,91.333,97.000,5.667,"Both hands lift the green and white patterned cloth from the countertop of the table,spread it on the table,fold and smooth lower side ,hold lower side, fold the upper side and smooth, fold and smooth it, fold right edge and right hand rests on it,left hand fold left edge and fold and adjust edges together into a square shape on the table, hold it and place it into the white plastic tray","Both hands bring a green and white patterned cloth to the table, fold the sides inward and the bottom up, flatten the cloth, and place it into the white plastic tray."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,high,12,12,01:43.259,01:52.216,103.259,112.216,14,14,01:47.334,01:57.333,107.334,117.333,107.334,112.216,4.882,"Both hands pinch a corner of the yellow napkin, pick it up and lay it back onto the table.","Both hands fold a second layer of corners inward, flip the folded napkin over, and fold the corners of the flipped napkin inward to the center."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,high,12,12,01:43.259,01:52.216,103.259,112.216,13,13,01:42.333,01:48.084,102.333,108.084,103.259,108.084,4.825,"Both hands pinch a corner of the yellow napkin, pick it up and lay it back onto the table.","Both hands pull a flat light blue napkin to the center, fold the four corners inward to the center, and press them flat."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,high,6,6,00:57.956,01:04.509,57.956,64.509,7,7,01:00.000,01:06.667,60.000,66.667,60.000,64.509,4.509,Both hands pick up the folded yellow napkin from the table and reach underneath it to pull out flaps to form petals. Both hands place the folded yellow napkin onto a white plate with patterns on the left.,"Both hands lift the folded yellow napkin slightly, flip it over, and fold the corners of the flipped napkin into the center."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,high,17,17,02:36.051,02:42.653,156.051,162.653,20,20,02:38.250,02:50.167,158.250,170.167,158.250,162.653,4.403,"Both hands grasp the folded yellow napkin, flip it over on the table, fold the bottom edge of the flipped napkin towards the center.","The left hand rolls the light blue napkin strip tightly into a flower shape while the right hand holds the strip steady, and both hands tuck the loose end into the base to secure the folds."
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,high,2,2,00:15.750,00:28.000,15.750,28.000,3,3,00:24.333,00:49.000,24.333,49.000,24.333,28.000,3.667,Both hands grasp a green and white patterned cloth on the table and fold it over onto itself.,"Both hands lift the green and white patterned cloth from the countertop of the table,spread it on the table,fold and smooth upper side of it,fold the lower side of it,hold lower side ,adjuts upper side,smooth it, fold  and smooth it, fold right edge and right hand rests on it,left hand fold left edge and fold and adjust edges together into a square shape on the table, hold it and place it into the white plastic tray"
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,high,9,9,01:31.333,01:40.667,91.333,100.667,10,10,01:37.000,01:58.137,97.000,118.137,97.000,100.667,3.667,"Both hands bring a green and white patterned cloth to the table, fold the sides inward and the bottom up, flatten the cloth, and place it into the white plastic tray.","Both hands lift green and white patterned cloth from the courtertop of the table,spread it on the table, fold it and smooth the upper side of it ,fold and smooth the lower side of it , fold and smooth it,hold it,fold right edge and right hand rests on it,left hand fold left edge,adjust it and fold edges together  into a square shape on the table and hold it and place it into the white plastic tray"
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,high,7,7,00:59.790,01:10.184,59.790,70.184,10,10,01:07.000,01:16.000,67.000,76.000,67.000,70.184,3.184,"The left hand grasps a bundle of wooden chopsticks from the counter and brings them under the running water, where the right hand joins the left hand to hold and rub the chopsticks together to rinse them.","The left hand moves the remaining wooden chopsticks toward the right hand, which grasps them, and both hands rub the chopsticks under the running water, and the right hand carries the chopsticks to the black drying rack and finishes placing them inside while the left hand stays idle."
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,high,5,5,00:29.000,00:38.417,29.000,38.417,6,6,00:36.000,00:45.417,36.000,45.417,36.000,38.417,2.417,"The left hand transfers a white and pink bowl to the right hand, which rinses it under the flowing tap water and places it into the black drying rack while the left hand grasps and lifts a white and pink bowl from the stack.","Both hands hold and rub the inside of a white and pink bowl under the running water, and the right hand carries the bowl to the black drying rack and places it inside while the left hand stays idle near the sink."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,high,17,17,02:36.051,02:42.653,156.051,162.653,19,19,02:26.333,02:38.250,146.333,158.250,156.051,158.250,2.199,"Both hands grasp the folded yellow napkin, flip it over on the table, fold the bottom edge of the flipped napkin towards the center.","Both hands smooth a light blue napkin, roll it into a long strip, and begin rolling it inward."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,high,7,7,01:00.000,01:06.667,60.000,66.667,9,9,01:04.509,01:08.609,64.509,68.609,64.509,66.667,2.158,"Both hands lift the folded yellow napkin slightly, flip it over, and fold the corners of the flipped napkin into the center.","The left hand pulls out a light blue napkin to the center, and the right hand becomes idle. Both hands hold up the light blue napkin and lay it flat on the table."
019e1288-2ff0-7d11-8f2f-e17aec968c01,dd98dd7a-915a-4e6c-9950-b9b53fb25ef0,stack small hand towels,SUBMITTED,5294,118.534,118.534,10,high,4,4,00:37.333,00:51.000,37.333,51.000,5,5,00:49.000,01:14.000,49.000,74.000,49.000,51.000,2.000,Both hands lift and fold the edges of a green and white patterned cloth on the table and adjust its position.,"Both hands lift the green and white patterned cloth from the countertop of the table,spread it on the table,fold and smooth lower side and adjust it,fold the upper side and smooth it , fold and smooth it ,fold right edge and right hand rests on it,left hand fold left edge ,fold and adjust edges together into a square shape on the table, hold it and place it into the white plastic tray"
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,high,8,8,01:06.667,01:14.083,66.667,74.083,9,9,01:04.509,01:08.609,64.509,68.609,66.667,68.609,1.942,"Both hands reach underneath the folded yellow napkin to pull out flaps to form petals, then pick up the completed yellow flower and place it onto a white plate on the left.","The left hand pulls out a light blue napkin to the center, and the right hand becomes idle. Both hands hold up the light blue napkin and lay it flat on the table."
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,high,2,2,00:15.850,00:30.505,15.850,30.505,5,5,00:29.000,00:38.417,29.000,38.417,29.000,30.505,1.505,"The right hand moves a white and pink bowl to the water stream, and the left hand joins in, rinses it under the tap, and the right hand places it in the black drying rack while the left hand is idle.","The left hand transfers a white and pink bowl to the right hand, which rinses it under the flowing tap water and places it into the black drying rack while the left hand grasps and lifts a white and pink bowl from the stack."
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,high,4,4,00:44.153,00:59.790,44.153,59.790,6,6,00:36.000,00:45.417,36.000,45.417,44.153,45.417,1.264,The right hand picks a white and pink bowl from the stacked bowls on the counter and brings it under the flowing tap water to rinse it and places it into the black drying rack while the right hand grasps and lifts a white and pink bowl from the stack on the counter.,"Both hands hold and rub the inside of a white and pink bowl under the running water, and the right hand carries the bowl to the black drying rack and places it inside while the left hand stays idle near the sink."
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,high,4,4,00:44.153,00:59.790,44.153,59.790,9,9,00:58.555,01:07.750,58.555,67.750,58.555,59.790,1.235,The right hand picks a white and pink bowl from the stacked bowls on the counter and brings it under the flowing tap water to rinse it and places it into the black drying rack while the right hand grasps and lifts a white and pink bowl from the stack on the counter.,"Both hands hold the remaining wooden chopsticks under the running water and rub them together to rinse them, and the right hand takes a portion of the chopsticks and places them into the black drying rack while the left hand holds the remaining ones."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,medium,11,11,01:37.943,01:43.259,97.943,103.259,13,13,01:42.333,01:48.084,102.333,108.084,102.333,103.259,0.926,"Both hands pick up a yellow napkin, holds it out and lay it flat on the table.","Both hands pull a flat light blue napkin to the center, fold the four corners inward to the center, and press them flat."
019e09ed-3607-7c4b-93d7-c1e8dc2d2c99,c9903543-cafc-4db2-b308-f3ba66d58534,fold napkin into flower,SUBMITTED,5237,170.167,170.167,10,medium,13,13,01:42.333,01:48.084,102.333,108.084,14,14,01:47.334,01:57.333,107.334,117.333,107.334,108.084,0.750,"Both hands pull a flat light blue napkin to the center, fold the four corners inward to the center, and press them flat.","Both hands fold a second layer of corners inward, flip the folded napkin over, and fold the corners of the flipped napkin inward to the center."
019e0de6-814c-7768-8d93-845f030e7002,78940cd9-f8c2-4af3-bb2a-6ef78933c91e,rinse and drain tableware,SUBMITTED,5234,76.0,76,10,medium,9,9,00:58.555,01:07.750,58.555,67.750,10,10,01:07.000,01:16.000,67.000,76.000,67.000,67.750,0.750,"Both hands hold the remaining wooden chopsticks under the running water and rub them together to rinse them, and the right hand takes a portion of the chopsticks and places them into the black drying rack while the left hand holds the remaining ones.","The left hand moves the remaining wooden chopsticks toward the right hand, which grasps them, and both hands rub the chopsticks under the running water, and the right hand carries the chopsticks to the black drying rack and finishes placing them inside while the left hand stays idle."
019e1288-2fdc-76b8-8946-3b99845d5189,475dd614-4e89-4ebe-bd6e-423105d625c8,make instant coffee,SUBMITTED,5233,110.889,110.889,9,critical,7,7,00:57.333,01:12.333,57.333,72.333,8,8,00:54.667,01:12.333,54.667,72.333,57.333,72.333,15.000,"Both hands move toward the left of the sink, the left hand reaches to press the green cap of a soap dispenser while the right hand holds the white spoon under the soap dispenser's nozzle, then both hands move toward the right, into the sink basin; the left hand holding the handle of the spoon while the right hand washes the spoon under the running tap, then both hands wash the white spoon under the running tap ","The right hand pushes the faucet lever to turn on the water and places the white spoon under the stream, and the left hand tips the small light green cup to dump its contents into the sink."
019e1288-2ff2-70d3-910d-2faba46b7d54,f6d4242c-421c-4c71-9abb-61ec861306e8,organize and store earphone cable,SUBMITTED,5222,83.3,83.3,9,critical,3,3,00:40.000,01:23.000,40.000,83.000,9,9,01:05.429,01:18.333,65.429,78.333,65.429,78.333,12.904,"The left hand pinches and slides along the white earphone cable to straighten the wire while the right hand holds the earpieces coiled part. The left hand pulls the white earphone cable through a loop on the right hand to form a coil.  The left hand passes the coiled white earphone to the left hand. The right hand picks up the tiny black rope off the table and  twists the tie around the middle of the white earphone cable coil in the left hand. The left hand passes the white earphone cable to the right hand, then the right hand places it into a white container while the left hand is idle.  The right hand slightly moves the white container towards the left side of the table while the left hand is idle. Both hand reaches towards the white container cover, the left hand picks the container cover off the table while the right hand is idle. The right hand holds the right edge of the white container cover while the left hand holds the left edge of the white container cover. Both hands moves the container cover towards the white container and places on the white container. 
","The right hand reaches down to pinch and pick up a small black cable tie from the white table, brings it to the bundled white earphone cable, and twists the tie around the middle of the bundle to secure it while the left hand holds the bundle steady."
